data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
12/02/2022,11:40,10.47,0.19,23.4,7.71,0.01,22.6
12/02/2022,11:50,10.53,0.18,23.6,7.53,0.01,22.7
12/02/2022,12:00,10.55,0.18,23.6,7.40,0.01,22.7
12/02/2022,12:10,10.62,0.18,23.7,7.45,0.01,22.9
12/02/2022,12:20,10.72,0.18,23.8,7.46,0.02,23.1
12/02/2022,12:30,10.78,0.18,23.8,7.41,0.02,23.0
12/02/2022,12:40,10.80,0.18,23.8,7.40,0.02,23.1
12/02/2022,12:50,10.87,0.19,24.0,7.45,0.02,23.6
12/02/2022,13:00,10.86,0.18,24.1,7.38,0.01,23.8
12/02/2022,13:10,10.80,0.17,24.2,7.37,0.01,23.9
12/02/2022,13:20,10.79,0.17,24.5,7.37,0.01,24.3
12/02/2022,13:30,10.78,0.18,24.8,7.34,0.02,24.5
12/02/2022,13:40,10.72,0.18,24.8,7.31,0.01,24.6
12/02/2022,13:50,10.71,0.17,24.7,7.29,0.01,24.6
12/02/2022,14:00,10.67,0.17,24.4,7.28,0.01,24.4
12/02/2022,14:10,10.63,0.17,24.4,7.26,0.02,24.5
