data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
21/02/2022,07:40,6.07,0.06,23.3,7.97,0.01,22.5
21/02/2022,07:50,6.09,0.07,23.5,7.97,0.01,22.7
21/02/2022,08:00,6.08,0.07,23.5,7.96,0.01,22.5
21/02/2022,08:10,6.09,0.06,23.5,8.02,0.01,22.5
21/02/2022,08:20,6.09,0.07,23.7,8.23,0.01,23.1
21/02/2022,08:30,6.09,0.07,23.8,8.27,0.01,23.2
21/02/2022,08:40,6.08,0.07,24.0,8.30,0.01,23.7
21/02/2022,08:50,6.09,0.06,24.2,8.31,0.01,24.0
21/02/2022,09:00,6.09,0.06,24.5,8.32,0.01,24.4
21/02/2022,09:10,6.11,0.06,24.7,8.32,0.01,24.7
21/02/2022,09:20,6.12,0.06,25.0,8.32,0.01,25.4
21/02/2022,09:30,6.14,0.06,25.6,8.33,0.01,26.1
21/02/2022,09:40,6.16,0.07,26.0,8.32,0.01,26.4
21/02/2022,09:50,6.16,0.07,26.2,8.32,0.01,26.6
21/02/2022,10:00,6.18,0.06,26.9,8.37,0.01,28.3
21/02/2022,10:10,6.22,0.06,27.8,8.40,0.01,30.1
21/02/2022,10:20,6.23,0.06,28.5,8.41,0.01,31.0
21/02/2022,10:30,6.24,0.06,28.9,8.40,0.01,30.7
21/02/2022,10:40,6.23,0.06,28.9,8.32,0.01,30.0
21/02/2022,10:50,6.23,0.06,28.8,8.32,0.01,30.2
21/02/2022,11:00,6.24,0.06,29.5,8.36,0.01,32.2
21/02/2022,11:10,6.25,0.06,29.6,8.30,0.01,31.4
21/02/2022,11:20,6.24,0.06,29.3,8.23,0.01,30.8
21/02/2022,11:30,6.24,0.05,29.3,8.23,0.01,30.7
21/02/2022,11:40,6.23,0.05,29.3,8.17,0.01,30.4
21/02/2022,11:50,6.24,0.05,29.6,8.23,0.01,31.8
21/02/2022,12:00,6.25,0.05,30.2,8.23,0.01,33.1
21/02/2022,12:10,6.26,0.05,30.4,8.22,0.01,33.8
21/02/2022,12:20,6.28,0.06,31.0,8.22,0.01,34.7
21/02/2022,12:30,6.31,0.05,31.8,8.18,0.01,35.2
21/02/2022,12:40,6.29,0.06,31.5,8.08,0.01,33.0
21/02/2022,12:50,6.25,0.05,30.9,8.04,0.01,32.0
21/02/2022,13:00,6.23,0.06,30.2,7.96,0.01,30.4
21/02/2022,13:10,6.23,0.05,30.5,7.97,0.01,32.0
21/02/2022,13:20,6.23,0.06,30.9,7.97,0.01,32.9
21/02/2022,13:30,6.23,0.06,30.7,7.91,0.01,32.8
21/02/2022,13:40,6.23,0.06,30.8,7.88,0.01,32.5
21/02/2022,13:50,6.23,0.05,31.1,7.88,0.01,33.5
21/02/2022,14:00,6.24,0.05,31.1,7.85,0.00,33.7
21/02/2022,14:10,6.23,0.06,31.1,7.80,0.01,33.5
21/02/2022,14:20,6.23,0.05,31.3,7.80,0.01,34.0
21/02/2022,14:30,6.23,0.05,31.3,7.74,0.01,33.7
21/02/2022,14:40,6.22,0.05,31.4,7.73,0.01,34.0
21/02/2022,14:50,6.22,0.05,31.6,7.80,0.01,36.6
21/02/2022,15:00,6.23,0.05,31.8,7.71,0.01,35.7
21/02/2022,15:10,6.22,0.05,31.2,7.54,0.01,32.5
21/02/2022,15:20,6.20,0.05,31.4,7.54,0.01,32.5
21/02/2022,15:30,6.18,0.05,31.2,7.50,0.01,32.6
21/02/2022,15:40,6.17,0.05,30.9,7.48,0.01,32.9
21/02/2022,15:50,6.18,0.05,31.0,7.48,0.01,34.1
21/02/2022,16:00,6.17,0.05,31.0,7.45,0.01,33.4
21/02/2022,16:10,6.16,0.05,30.9,7.37,0.01,32.3
21/02/2022,16:20,6.16,0.05,30.9,7.37,0.01,33.6
21/02/2022,16:30,6.15,0.05,30.6,7.37,0.01,34.3
21/02/2022,16:40,6.14,0.05,30.5,7.27,0.01,32.0
21/02/2022,16:50,6.12,0.05,30.2,7.20,0.01,30.5
21/02/2022,17:00,6.11,0.05,29.9,7.17,0.00,30.2
21/02/2022,17:10,6.12,0.05,30.0,7.20,0.00,30.7
21/02/2022,17:20,6.09,0.05,29.9,7.19,0.01,30.2
21/02/2022,17:30,6.10,0.05,29.6,7.22,0.01,30.2
21/02/2022,17:40,6.08,0.05,29.5,7.31,0.01,30.1
21/02/2022,17:50,6.08,0.05,29.3,7.37,0.01,29.4
21/02/2022,18:00,6.06,0.05,29.2,7.37,0.01,29.1
21/02/2022,18:10,6.04,0.05,29.2,7.37,0.01,29.2
21/02/2022,18:20,6.04,0.05,29.1,7.37,0.01,28.9
21/02/2022,18:30,6.04,0.05,28.8,7.37,0.01,28.2
21/02/2022,18:40,6.02,0.05,28.7,7.37,0.01,27.9
21/02/2022,18:50,6.03,0.05,28.5,7.37,0.01,27.7
21/02/2022,19:00,6.01,0.05,28.2,7.40,0.01,27.0
21/02/2022,19:10,6.01,0.05,27.8,7.45,0.01,26.5
21/02/2022,19:20,6.00,0.06,27.4,7.56,0.01,26.1
21/02/2022,19:30,6.00,0.05,27.2,7.62,0.01,25.8
21/02/2022,19:40,5.99,0.06,27.0,7.65,0.01,25.5
21/02/2022,19:50,5.97,0.05,26.8,7.70,0.01,25.3
21/02/2022,20:00,5.97,0.05,26.6,7.71,0.01,25.1
21/02/2022,20:10,5.97,0.05,26.4,7.71,0.01,25.0
21/02/2022,20:20,5.94,0.05,26.3,7.71,0.01,24.7
21/02/2022,20:30,5.93,0.05,26.0,7.71,0.01,24.5
21/02/2022,20:40,5.93,0.05,25.9,7.71,0.01,24.3
21/02/2022,20:50,5.94,0.05,25.7,7.71,0.01,24.1
21/02/2022,21:00,5.92,0.05,25.5,7.71,0.01,23.8
21/02/2022,21:10,5.93,0.05,25.4,7.71,0.01,23.7
21/02/2022,21:20,5.93,0.05,25.2,7.71,0.01,23.5
21/02/2022,21:30,5.93,0.06,25.2,7.71,0.01,23.4
21/02/2022,21:40,5.92,0.06,25.0,7.71,0.01,23.3
21/02/2022,21:50,5.91,0.06,25.0,7.71,0.01,23.2
21/02/2022,22:00,5.90,0.05,24.9,7.71,0.01,23.1
21/02/2022,22:10,5.90,0.06,24.8,7.71,0.01,23.0
21/02/2022,22:20,5.90,0.06,24.7,7.71,0.01,22.9
21/02/2022,22:30,5.89,0.06,24.6,7.71,0.01,22.8
21/02/2022,22:40,5.89,0.06,24.5,7.70,0.01,22.7
21/02/2022,22:50,5.88,0.06,24.5,7.71,0.01,22.7
21/02/2022,23:00,5.88,0.06,24.4,7.71,0.01,22.6
21/02/2022,23:10,5.87,0.06,24.3,7.71,0.01,22.5
21/02/2022,23:20,5.87,0.06,24.2,7.69,0.01,22.3
21/02/2022,23:30,5.87,0.06,24.1,7.69,0.01,22.2
21/02/2022,23:40,5.87,0.05,24.0,7.69,0.01,22.1
21/02/2022,23:50,5.87,0.06,23.8,7.68,0.01,21.9
