data,hora,umidade_a,condutividade_a,temperatura_a,umidade_b,condutividade_b,temperatura_b
15/03/2022,12:20,15.41,0.44,24.1,16.23,0.01,25.6
15/03/2022,12:30,15.39,0.44,24.2,16.21,0.01,25.7
15/03/2022,12:40,15.38,0.43,24.2,16.18,0.01,25.8
15/03/2022,12:50,15.38,0.43,24.3,16.14,0.01,25.8
15/03/2022,13:00,15.36,0.43,24.3,16.11,0.01,25.8
15/03/2022,13:10,15.34,0.44,24.4,16.08,0.01,25.7
15/03/2022,13:20,15.32,0.43,24.4,16.04,0.01,25.8
15/03/2022,13:30,15.28,0.43,24.4,15.97,0.02,25.7
15/03/2022,13:40,15.30,0.43,24.4,15.96,0.01,25.6
15/03/2022,13:50,15.28,0.42,24.5,15.92,0.01,25.6
15/03/2022,14:00,15.26,0.43,24.5,15.89,0.01,25.6
15/03/2022,14:10,15.26,0.43,24.5,15.86,0.01,25.7
15/03/2022,14:20,15.25,0.43,24.5,15.81,0.01,25.7
15/03/2022,14:30,15.19,0.42,24.5,15.77,0.01,25.7
15/03/2022,14:40,15.19,0.43,24.6,15.75,0.01,25.7
15/03/2022,14:50,15.16,0.42,24.6,15.71,0.01,25.8
15/03/2022,15:00,15.17,0.43,24.6,15.68,0.01,25.8
15/03/2022,15:10,15.15,0.43,24.6,15.63,0.01,25.9
15/03/2022,15:20,15.20,0.43,24.6,15.61,0.01,25.9
15/03/2022,15:30,15.19,0.43,24.6,15.59,0.01,25.8
15/03/2022,15:40,15.19,0.43,24.6,15.58,0.01,25.7
15/03/2022,15:50,15.19,0.43,24.6,15.53,0.01,25.7
15/03/2022,16:00,15.19,0.43,24.7,15.51,0.01,25.7
15/03/2022,16:10,15.19,0.43,24.7,15.51,0.01,25.6
15/03/2022,16:20,15.18,0.42,24.7,15.49,0.01,25.5
15/03/2022,16:30,15.17,0.42,24.7,15.49,0.01,25.5
15/03/2022,16:40,15.16,0.43,24.7,15.44,0.01,25.5
15/03/2022,16:50,15.14,0.42,24.7,15.40,0.01,25.5
15/03/2022,17:00,15.15,0.42,24.8,15.40,0.01,25.4
15/03/2022,17:10,15.18,0.43,24.7,15.37,0.01,25.4
15/03/2022,17:20,15.14,0.43,24.7,15.39,0.02,25.4
15/03/2022,17:30,15.16,0.43,24.8,15.42,0.01,25.3
15/03/2022,17:40,15.13,0.43,24.7,15.72,0.01,25.3
15/03/2022,17:50,15.13,0.43,24.7,15.87,0.01,25.2
15/03/2022,18:00,15.13,0.43,24.7,15.92,0.01,25.2
15/03/2022,18:10,15.13,0.43,24.7,15.95,0.01,25.2
15/03/2022,18:20,15.13,0.43,24.8,15.96,0.01,25.1
15/03/2022,18:30,15.13,0.43,24.7,15.99,0.01,25.1
15/03/2022,18:40,15.13,0.43,24.7,16.00,0.01,25.0
15/03/2022,18:50,15.13,0.43,24.7,16.00,0.01,25.0
15/03/2022,19:00,15.13,0.43,24.7,16.00,0.01,24.9
15/03/2022,19:10,15.15,0.43,24.7,16.04,0.01,24.8
15/03/2022,19:20,15.14,0.43,24.7,16.45,0.01,24.7
15/03/2022,19:30,15.14,0.44,24.7,16.50,0.01,24.6
15/03/2022,19:40,15.14,0.43,24.7,16.49,0.01,24.6
15/03/2022,19:50,15.14,0.44,24.7,16.46,0.01,24.6
15/03/2022,20:00,15.14,0.44,24.6,16.45,0.01,24.5
15/03/2022,20:10,15.14,0.43,24.6,16.42,0.01,24.5
15/03/2022,20:20,15.14,0.42,24.6,16.41,0.01,24.4
15/03/2022,20:30,15.15,0.43,24.6,16.40,0.01,24.4
15/03/2022,20:40,15.15,0.43,24.6,16.37,0.01,24.4
15/03/2022,20:50,15.15,0.43,24.6,16.36,0.01,24.3
15/03/2022,21:00,15.15,0.44,24.6,16.34,0.01,24.3
15/03/2022,21:10,15.16,0.43,24.6,16.33,0.01,24.2
15/03/2022,21:20,15.16,0.44,24.6,16.32,0.01,24.2
15/03/2022,21:30,15.16,0.43,24.6,16.32,0.01,24.2
15/03/2022,21:40,15.16,0.44,24.6,16.31,0.01,24.1
15/03/2022,21:50,15.16,0.42,24.6,16.30,0.01,24.1
15/03/2022,22:00,15.16,0.43,24.5,16.29,0.01,24.0
15/03/2022,22:10,15.17,0.43,24.5,16.27,0.01,23.9
15/03/2022,22:20,15.16,0.44,24.5,16.27,0.01,23.8
15/03/2022,22:30,15.17,0.44,24.4,16.25,0.01,23.8
15/03/2022,22:40,15.16,0.44,24.4,16.23,0.01,23.7
15/03/2022,22:50,15.17,0.43,24.3,16.23,0.01,23.6
15/03/2022,23:00,15.17,0.42,24.3,16.23,0.01,23.5
15/03/2022,23:10,15.17,0.43,24.2,16.23,0.01,23.5
15/03/2022,23:20,15.15,0.43,24.2,16.22,0.01,23.4
15/03/2022,23:30,15.16,0.43,24.1,16.21,0.01,23.3
15/03/2022,23:40,15.16,0.43,24.1,16.20,0.01,23.3
15/03/2022,23:50,15.16,0.42,24.0,16.18,0.01,23.2
